rank	0.272727273	0.272727273	0.045936989
rank	0.272727273	0.272727273	0.077703604
rank	0.248484848	0.248484848	0.104116333
rank	0.245454545	0.245454545	0.134043267
rank	0.229090909	0.229090909	0.141892084
rank	0.203030303	0.203030303	0.143475021
rank	0.187012987	0.187012987	0.148982695
rank	0.168181818	0.168181818	0.150572747
rank	0.161616162	0.161616162	0.155734884
rank	0.156363636	0.156363636	0.165844251
rank	0.145454545	0.145454545	0.168123503
rank	0.134848485	0.134848485	0.168497372
rank	0.134265734	0.134265734	0.175654909
rank	0.128571429	0.128571429	0.178749708
rank	0.123636364	0.123636364	0.180659027
rank	0.117045455	0.117045455	0.182160405
rank	0.114438503	0.114438503	0.185828266
rank	0.112121212	0.112121212	0.187931205
rank	0.111961722	0.111961722	0.195354133
rank	0.109090909	0.109090909	0.19845478
rank	0.105627706	0.105627706	0.200489412
rank	0.104132231	0.104132231	0.204509767
rank	0.101976285	0.101976285	0.206767541
rank	0.097727273	0.097727273	0.206701665
rank	0.096727273	0.096727273	0.210712728
rank	0.095104895	0.095104895	0.21426068
rank	0.091582492	0.091582492	0.21420888
rank	0.091558442	0.091558442	0.218877198
rank	0.090909091	0.090909091	0.222807437
rank	0.09030303	0.09030303	0.227588937
rank	0.08797654	0.08797654	0.229822563
rank	0.086363636	0.086363636	0.232392619
rank	0.083746556	0.083746556	0.232358183
rank	0.082352941	0.082352941	0.233818125
rank	0.080519481	0.080519481	0.239848174
rank	0.078282828	0.078282828	0.239819314
rank	0.076658477	0.076658477	0.243428377
rank	0.075598086	0.075598086	0.244489138
rank	0.074125874	0.074125874	0.245070662
rank	0.073181818	0.073181818	0.251521181
rank	0.071396896	0.071396896	0.251499008
rank	0.07012987	0.07012987	0.252547409
rank	0.069767442	0.069767442	0.258703321
rank	0.069008264	0.069090909	0.261543339
rank	0.069090909	0.069090909	0.264983157
rank	0.068379447	0.068379447	0.267204993
rank	0.067698259	0.067698259	0.268313715
rank	0.067424242	0.067424242	0.271395887
rank	0.066790353	0.066790353	0.27318246
rank	0.065818182	0.065818182	0.273583029
rank	0.064884135	0.064884135	0.27426094
rank	0.064335664	0.064335664	0.276412745
rank	0.06380789	0.063973064	0.278607406
rank	0.063973064	0.063973064	0.284711036
rank	0.063140496	0.063140496	0.285391971
rank	0.062337662	0.062337662	0.287646989
rank	0.061562998	0.061562998	0.288329201
rank	0.060501567	0.060501567	0.288312703
rank	0.059784284	0.059784284	0.288709986
rank	0.058787879	0.058787879	0.288694578
rank	0.058420268	0.058420268	0.290052376
rank	0.057478006	0.057478006	0.290037954
rank	0.056565657	0.056565657	0.290023989
rank	0.05625	0.05625	0.292086186
rank	0.055384615	0.055384615	0.292073075
rank	0.055096419	0.055096419	0.292896416
rank	0.054545455	0.054545455	0.293306914
rank	0.054278075	0.054278075	0.294787294
rank	0.054018445	0.054018445	0.296585433
rank	0.053246753	0.053246753	0.29657414
rank	0.053008963	0.053008963	0.299535193
rank	0.052525253	0.052552927	0.30179725
rank	0.052552927	0.052552927	0.303952624
rank	0.052334152	0.052334152	0.305221988
rank	0.052121212	0.052121212	0.30768425
rank	0.051435407	0.051435407	0.30767468
rank	0.051239669	0.051239669	0.311394963
rank	0.051048951	0.051048951	0.312041815
rank	0.050402762	0.050402762	0.312030012
rank	0.05	0.050056117	0.312605015
rank	0.050056117	0.050056117	0.314855881
rank	0.049445676	0.049445676	0.314844932
rank	0.049069003	0.049069003	0.317106973
rank	0.048917749	0.048983957	0.318772121
rank	0.048983957	0.048983957	0.320470579
rank	0.048414376	0.048484848	0.32046063
rank	0.048484848	0.048484848	0.324920607
rank	0.047933884	0.047933884	0.324911107
rank	0.047599591	0.047599591	0.325488332
rank	0.047070707	0.047070707	0.325479252
rank	0.046953047	0.046953047	0.327701777
rank	0.046837945	0.046837945	0.331986019
rank	0.046334311	0.046334311	0.331977519
rank	0.045841393	0.045841393	0.3319692
rank	0.045358852	0.045358852	0.331961056
rank	0.045075758	0.045075758	0.334225809
rank	0.0447985	0.0447985	0.334917299
rank	0.044341373	0.044341373	0.334909649
rank	0.04389348	0.04389348	0.334902153
rank	0.043818182	0.043818182	0.337590367
