rank	0.53125	0.53125	0.105336621
rank	0.453125	0.453125	0.152397578
rank	0.40625	0.40625	0.178358486
rank	0.3828125	0.3828125	0.197585801
rank	0.34375	0.34375	0.208566582
rank	0.309895833	0.309895833	0.215884848
rank	0.305803571	0.305803571	0.235873031
rank	0.29296875	0.29296875	0.245905704
rank	0.276041667	0.276041667	0.252500767
rank	0.2625	0.2625	0.262883496
rank	0.251420455	0.251420455	0.273216673
rank	0.24609375	0.246394231	0.283925782
rank	0.246394231	0.246394231	0.302938863
rank	0.243303571	0.243303571	0.316922205
rank	0.234375	0.234375	0.322659983
rank	0.229492188	0.229492188	0.329500659
rank	0.220588235	0.220588235	0.3337918
rank	0.212673611	0.212673611	0.336069621
rank	0.207236842	0.207236842	0.347287683
rank	0.20390625	0.20390625	0.356473693
rank	0.195684524	0.195684524	0.357209694
rank	0.191761364	0.191761364	0.372578606
rank	0.184782609	0.184782609	0.374916401
rank	0.180989583	0.180989583	0.379263154
rank	0.17625	0.17625	0.381229156
rank	0.173076923	0.173076923	0.387966502
rank	0.170138889	0.170138889	0.391208729
rank	0.167410714	0.167410714	0.400177762
rank	0.16325431	0.16325431	0.40172849
rank	0.158333333	0.158333333	0.402455861
rank	0.154233871	0.154233871	0.40450675
rank	0.150878906	0.150878906	0.406589107
rank	0.148674242	0.148674242	0.410549745
rank	0.147058824	0.147058824	0.414960668
rank	0.144196429	0.144196429	0.417875686
rank	0.142795139	0.142795139	0.424623279
rank	0.140202703	0.140202703	0.427701357
rank	0.138569079	0.138569079	0.43068851
rank	0.135817308	0.135817308	0.432452453
rank	0.133984375	0.133984375	0.440082843
rank	0.132621951	0.132621951	0.443930136
rank	0.130208333	0.130208333	0.445915257
rank	0.127543605	0.127543605	0.446419443
rank	0.125355114	0.125355114	0.447307817
rank	0.123263889	0.123263889	0.448982207
rank	0.120923913	0.120923913	0.449258386
rank	0.119015957	0.119015957	0.450454968
rank	0.117513021	0.117513021	0.454333514
rank	0.116071429	0.116071429	0.455732381
rank	0.1146875	0.1146875	0.45747605
rank	0.113664216	0.113664216	0.460027258
rank	0.111778846	0.111778846	0.460980254
rank	0.110554245	0.110554245	0.463272877
rank	0.109085648	0.109085648	0.46453388
rank	0.108238636	0.108238636	0.467209235
rank	0.106584821	0.106584821	0.467709776
rank	0.105811404	0.105811404	0.471735218
rank	0.104525862	0.104525862	0.474196472
rank	0.103283898	0.103283898	0.477433416
rank	0.1015625	0.1015625	0.477415761
rank	0.100409836	0.100409836	0.478266089
rank	0.099294355	0.099294355	0.481765188
rank	0.097718254	0.097718254	0.481749187
rank	0.097167969	0.097167969	0.484570548
rank	0.096153846	0.096153846	0.485475415
rank	0.095170455	0.095170455	0.486148316
rank	0.093983209	0.093983209	0.486672975
rank	0.092830882	0.092830882	0.48719805
rank	0.092164855	0.092164855	0.489787028
rank	0.091071429	0.091071429	0.490080461
rank	0.089788732	0.089788732	0.490067886
rank	0.088758681	0.088758681	0.490576493
rank	0.08797089	0.08797089	0.491309071
rank	0.086993243	0.086993243	0.491876205
rank	0.085833333	0.085833333	0.491864944
rank	0.084703947	0.084703947	0.491853979
rank	0.083806818	0.083806818	0.492422003
rank	0.083133013	0.083133013	0.496455714
rank	0.082278481	0.082278481	0.49726794
rank	0.081640625	0.081640625	0.499715208
rank	0.080825617	0.080825617	0.500263598
rank	0.080030488	0.080030488	0.500560561
rank	0.079442771	0.079442771	0.502208575
rank	0.078869048	0.078869048	0.504299094
rank	0.077941176	0.077941176	0.50429034
rank	0.07721657	0.07721657	0.505200908
rank	0.076508621	0.076508621	0.506928666
rank	0.075639205	0.075639205	0.506920502
rank	0.074964888	0.074964888	0.50773489
rank	0.074131944	0.074131944	0.507727088
rank	0.073317308	0.073317308	0.507719456
rank	0.072860054	0.072860054	0.508613922
rank	0.072076613	0.072076613	0.508606617
rank	0.07130984	0.07130984	0.508599468
rank	0.070559211	0.070559211	0.493944031
rank	0.07014974	0.07014974	0.496334195
rank	0.069748711	0.069748711	0.49738711
rank	0.06903699	0.06903699	0.497380535
rank	0.068497475	0.068497475	0.497912886
rank	0.06796875	0.06796875	0.498427406
