rank	0.765625	0.765625	0.142108654
rank	0.703125	0.703125	0.203369771
rank	0.614583333	0.614583333	0.228791525
rank	0.53125	0.53125	0.24534032
rank	0.4625	0.4625	0.252643898
rank	0.411458333	0.411458333	0.262474133
rank	0.363839286	0.363839286	0.265549686
rank	0.333984375	0.333984375	0.271438419
rank	0.305555556	0.305555556	0.275108408
rank	0.290625	0.290625	0.282860493
rank	0.278409091	0.2875	0.292150258
rank	0.28125	0.2875	0.326629606
rank	0.282451923	0.2875	0.349293684
rank	0.286830357	0.2875	0.372117771
rank	0.2875	0.2875	0.38938411
rank	0.287109375	0.287109375	0.407970748
rank	0.284007353	0.284007353	0.426404888
rank	0.279513889	0.279513889	0.436578182
rank	0.274671053	0.274671053	0.450473318
rank	0.26796875	0.26796875	0.459140013
rank	0.264880952	0.264880952	0.469722245
rank	0.261363636	0.261363636	0.47830676
rank	0.258831522	0.258831522	0.488055549
rank	0.252604167	0.252604167	0.494054929
rank	0.25	0.25	0.503501623
rank	0.243990385	0.243990385	0.507206909
rank	0.241319444	0.241319444	0.515730318
rank	0.237723214	0.237723214	0.525515793
rank	0.234375	0.234375	0.53485429
rank	0.229166667	0.229166667	0.537820965
rank	0.225302419	0.225302419	0.5433543
rank	0.220703125	0.220703125	0.546631908
rank	0.215435606	0.215435606	0.549438997
rank	0.212316176	0.212316176	0.55422041
rank	0.209821429	0.209821429	0.559857694
rank	0.206163194	0.206163194	0.562451307
rank	0.202280405	0.202280405	0.566414462
rank	0.199835526	0.199835526	0.574745886
rank	0.196714744	0.196714744	0.578095461
rank	0.193359375	0.193359375	0.580711242
rank	0.190167683	0.190167683	0.582525759
rank	0.1875	0.1875	0.587090495
rank	0.183866279	0.183866279	0.58885744
rank	0.181107955	0.181107955	0.591658499
rank	0.178472222	0.178472222	0.595774006
rank	0.175951087	0.175951087	0.602527316
rank	0.173537234	0.173537234	0.605228978
rank	0.170898438	0.170898438	0.606484537
rank	0.167729592	0.167729592	0.608194075
rank	0.1653125	0.1653125	0.610307505
rank	0.162683824	0.162683824	0.611891451
rank	0.160757212	0.160757212	0.613471446
rank	0.159492925	0.159492925	0.617306976
rank	0.156828704	0.156828704	0.619238263
rank	0.154829545	0.154829545	0.620408117
rank	0.152622768	0.152622768	0.622254708
rank	0.149945175	0.149945175	0.622235128
rank	0.14762931	0.14762931	0.622755016
rank	0.14592161	0.14592161	0.62516366
rank	0.144010417	0.144010417	0.625991171
rank	0.141905738	0.141905738	0.62653213
rank	0.140372984	0.140372984	0.627649503
rank	0.138392857	0.138392857	0.628234463
rank	0.136474609	0.136474609	0.62860006
rank	0.134375	0.134375	0.628585036
rank	0.133285985	0.133285985	0.631155806
rank	0.131529851	0.131529851	0.6315881
rank	0.130284926	0.130284926	0.632756702
rank	0.128849638	0.128849638	0.634566298
rank	0.127232143	0.127232143	0.635472476
rank	0.126100352	0.126100352	0.636888068
rank	0.124565972	0.124565972	0.637433877
rank	0.12307363	0.12307363	0.6377771
rank	0.122255068	0.122255068	0.639509752
rank	0.120833333	0.120833333	0.639853604
rank	0.119449013	0.119449013	0.640421343
rank	0.117897727	0.117897727	0.640410663
rank	0.116786859	0.116786859	0.641294163
rank	0.115506329	0.115506329	0.641590393
rank	0.114257813	0.114257813	0.642084536
rank	0.113233025	0.113233025	0.6449158
rank	0.112042683	0.112042683	0.645410423
rank	0.110692771	0.110692771	0.64540124
rank	0.109561012	0.109561012	0.645931068
rank	0.108455882	0.108455882	0.646443148
rank	0.10755814	0.10755814	0.648043054
rank	0.106501437	0.106501437	0.648398073
rank	0.105646307	0.105646307	0.649217115
rank	0.10445927	0.10445927	0.649209135
rank	0.103298611	0.103298611	0.649201332
rank	0.102506868	0.102506868	0.654573738
rank	0.101392663	0.101392663	0.654564406
rank	0.100302419	0.100302419	0.654555275
rank	0.099734043	0.099734043	0.657009618
rank	0.099013158	0.099013158	0.660432242
rank	0.098144531	0.098144531	0.660870104
rank	0.097454897	0.097454897	0.662660646
rank	0.096779337	0.096779337	0.664548107
rank	0.095959596	0.095959596	0.664846427
rank	0.095	0.095	0.664838536
